Time (ms),Rumble Motor (V)
12.92937508,0.16589860
12.94985508,0.16589860
12.97033508,0.16589860
12.99081508,0.16589860
13.01129508,0.16589860
13.03177508,0.16589860
13.05225508,0.16589860
13.07273508,0.16589860
13.09321508,0.14813690
13.11369507,0.16589860
13.13417507,0.16589860
13.15465507,0.16589860
13.17513507,0.16589860
13.19561507,0.14813690
13.21609507,0.16589860
13.23657507,0.16589860
13.25705507,0.16589860
13.27753507,0.16589860
13.29801507,0.16589860
13.31849507,0.16589860
13.33897507,0.16589860
13.35945507,0.16589860
13.37993507,0.16589860
13.40041507,0.16589860
13.42089507,0.16589860
13.44137507,0.16589860
13.46185507,0.16589860
13.48233507,0.16589860
13.50281507,0.16589860
13.52329507,0.16589860
13.54377507,0.16589860
13.56425507,0.14813690
13.58473507,0.16589860
13.60521507,0.16589860
13.62569507,0.16589860
13.64617507,0.16589860
13.66665507,0.16589860
13.68713507,0.16589860
13.70761507,0.14813690
13.72809507,0.16589860
13.74857507,0.16589860
13.76905507,0.14813690
13.78953507,0.14813690
13.81001507,0.14813690
13.83049507,0.16589860
13.85097507,0.14813690
13.87145507,0.16589860
13.89193507,0.16589860
13.91241507,0.16589860
13.93289507,0.16589860
13.95337507,0.14813690
13.97385507,0.16589860
13.99433507,0.14813690
14.01481507,0.16589860
14.03529507,0.14813690
14.05577507,0.14813690
14.07625507,0.14813690
14.09673507,0.16589860
14.11721507,0.16589860
14.13769507,0.16589860
14.15817507,0.14813690
14.17865507,0.14813690
14.19913507,0.14813690
14.21961507,0.14813690
14.24009507,0.14813690
14.26057507,0.14813690
14.28105507,0.16589860
14.30153507,0.16589860
14.32201507,0.14813690
14.34249507,0.16589860
14.36297507,0.14813690
14.38345507,0.14813690
14.40393507,0.14813690
14.42441507,0.16589860
14.44489507,0.14813690
14.46537507,0.14813690
14.48585507,0.14813690
14.50633507,0.14813690
14.52681507,0.14813690
14.54729507,0.14813690
14.56777507,0.14813690
14.58825507,0.14813690
14.60873507,0.14813690
14.62921507,0.14813690
14.64969507,0.14813690
14.67017507,0.14813690
14.69065507,0.14813690
14.71113507,0.14813690
14.73161507,0.14813690
14.75209506,0.14813690
14.77257506,0.14813690
14.79305506,0.14813690
14.81353506,0.14813690
14.83401506,0.14813690
14.85449506,0.14813690
14.87497506,0.14813690
14.89545506,0.13037510
14.91593506,0.14813690
14.93641506,0.14813690
14.95689506,0.14813690
14.97737506,0.14813690
14.99785506,0.14813690
15.01833506,0.14813690
15.03881506,0.14813690
15.05929506,0.14813690
15.07977506,0.14813690
15.10025506,0.13037510
15.12073506,0.14813690
15.14121506,0.14813690
15.16169506,0.14813690
15.18217506,0.14813690
15.20265506,0.14813690
15.22313506,0.14813690
15.24361506,0.14813690
15.26409506,0.13037510
15.28457506,0.13037510
15.30505506,0.14813690
15.32553506,0.14813690
15.34601506,0.13037510
15.36649506,0.14813690
15.38697506,0.14813690
15.40745506,0.13037510
15.42793506,0.14813690
15.44841506,0.14813690
15.46889506,0.13037510
15.48937506,0.13037510
15.50985506,0.14813690
15.53033506,0.14813690
15.55081506,0.14813690
15.57129506,0.14813690
15.59177506,0.14813690
15.61225506,0.16589860
15.63273506,0.16589860
15.65321506,0.16589860
15.67369506,0.14813690
15.69417506,0.16589860
15.71465506,0.14813690
15.73513506,0.14813690
15.75561506,0.16589860
15.77609506,0.14813690
15.79657506,0.14813690
15.81705506,0.14813690
15.83753506,0.14813690
15.85801506,0.14813690
15.87849506,0.14813690
15.89897506,0.16589860
15.91945506,0.14813690
15.93993506,0.14813690
15.96041506,0.16589860
15.98089506,0.14813690
16.00137506,0.16589860
16.02185506,0.14813690
16.04233506,0.14813690
16.06281506,0.16589860
16.08329506,0.16589860
16.10377506,0.14813690
16.12425506,0.16589860
16.14473506,0.14813690
16.16521506,0.14813690
16.18569506,0.14813690
16.20617506,0.14813690
16.22665506,0.16589860
16.24713506,0.14813690
16.26761506,0.14813690
16.28809506,0.14813690
16.30857506,0.14813690
16.32905506,0.14813690
16.34953506,0.16589860
16.37001506,0.14813690
16.39049506,0.14813690
16.41097505,0.14813690
16.43145505,0.14813690
16.45193505,0.16589860
16.47241505,0.14813690
16.49289505,0.14813690
16.51337505,0.14813690
16.53385505,0.14813690
16.55433505,0.14813690
16.57481505,0.14813690
16.59529505,0.14813690
16.61577505,0.13037510
16.63625505,0.13037510
16.65673505,0.13037510
16.67721505,0.14813690
16.69769505,0.13037510
16.71817505,0.13037510
16.73865505,0.13037510
16.75913505,0.14813690
16.77961505,0.14813690
16.80009505,0.14813690
16.82057505,0.14813690
16.84105505,0.14813690
16.86153505,0.14813690
16.88201505,0.13037510
16.90249505,0.14813690
16.92297505,0.14813690
16.94345505,0.14813690
16.96393505,0.13037510
16.98441505,0.14813690
17.00489505,0.14813690
17.02537505,0.14813690
17.04585505,0.14813690
17.06633505,0.13037510
17.08681505,0.14813690
17.10729505,0.14813690
17.12777505,0.14813690
17.14825505,0.14813690
17.16873505,0.14813690
17.18921505,0.14813690
17.20969505,0.14813690
17.23017505,0.14813690
17.25065505,0.14813690
17.27113505,0.14813690
17.29161505,0.14813690
17.31209505,0.14813690
17.33257505,0.14813690
17.35305505,0.14813690
17.37353505,0.14813690
17.39401505,0.14813690
17.41449505,0.14813690
17.43497505,0.14813690
17.45545505,0.14813690
17.47593505,0.14813690
17.49641505,0.14813690
17.51689505,0.14813690
17.53737505,0.14813690
17.55785505,0.14813690
17.57833505,0.14813690
17.59881505,0.14813690
17.61929505,0.14813690
17.63977505,0.14813690
17.66025505,0.14813690
17.68073505,0.14813690
17.70121505,0.14813690
17.72169505,0.14813690
17.74217505,0.14813690
17.76265505,0.14813690
17.78313505,0.14813690
17.80361505,0.14813690
17.82409505,0.14813690
17.84457505,0.14813690
17.86505505,0.14813690
17.88553505,0.14813690
17.90601505,0.14813690
17.92649505,0.14813690
17.94697505,0.14813690
17.96745505,0.14813690
17.98793505,0.14813690
18.00841505,0.14813690
18.02889505,0.14813690
18.04937504,0.14813690
18.06985504,0.14813690
18.09033504,0.14813690
18.11081504,0.14813690
18.13129504,0.14813690
18.15177504,0.14813690
18.17225504,0.14813690
18.19273504,0.14813690
18.21321504,0.14813690
18.23369504,0.14813690
18.25417504,0.14813690
18.27465504,0.14813690
18.29513504,0.14813690
18.31561504,0.14813690
18.33609504,0.14813690
18.35657504,0.14813690
18.37705504,0.14813690
18.39753504,0.14813690
18.41801504,0.14813690
18.43849504,0.14813690
18.45897504,0.14813690
18.47945504,0.14813690
18.49993504,0.14813690
18.52041504,0.14813690
18.54089504,0.14813690
18.56137504,0.14813690
18.58185504,0.14813690
18.60233504,0.14813690
18.62281504,0.14813690
18.64329504,0.14813690
18.66377504,0.14813690
18.68425504,0.16589860
18.70473504,0.14813690
18.72521504,0.14813690
18.74569504,0.14813690
18.76617504,0.14813690
18.78665504,0.14813690
18.80713504,0.14813690
18.82761504,0.14813690
18.84809504,0.14813690
18.86857504,0.14813690
18.88905504,0.16589860
18.90953504,0.14813690
18.93001504,0.14813690
18.95049504,0.14813690
18.97097504,0.14813690
18.99145504,0.14813690
19.01193504,0.14813690
19.03241504,0.14813690
19.05289504,0.14813690
19.07337504,0.14813690
19.09385504,0.14813690
19.11433504,0.14813690
19.13481504,0.16589860
19.15529504,0.14813690
19.17577504,0.14813690
19.19625504,0.14813690
19.21673504,0.14813690
19.23721504,0.14813690
19.25769504,0.14813690
19.27817504,0.14813690
19.29865504,0.14813690
19.31913504,0.14813690
19.33961504,0.14813690
19.36009504,0.14813690
19.38057504,0.14813690
19.40105504,0.14813690
19.42153504,0.14813690
19.44201504,0.14813690
19.46249504,0.14813690
19.48297504,0.14813690
19.50345504,0.14813690
19.52393504,0.14813690
19.54441504,0.14813690
19.56489504,0.14813690
19.58537504,0.14813690
19.60585504,0.14813690
19.62633504,0.14813690
19.64681504,0.13037510
19.66729504,0.14813690
19.68777503,0.14813690
19.70825503,0.16589860
19.72873503,0.14813690
19.74921503,0.14813690
19.76969503,0.14813690
19.79017503,0.14813690
19.81065503,0.14813690
19.83113503,0.14813690
19.85161503,0.14813690
19.87209503,0.14813690
19.89257503,0.14813690
19.91305503,0.14813690
19.93353503,0.14813690
19.95401503,0.14813690
19.97449503,0.14813690
19.99497503,0.14813690
20.01545503,0.14813690
20.03593503,0.14813690
20.05641503,0.14813690
20.07689503,0.14813690
20.09737503,0.14813690
20.11785503,0.14813690
20.13833503,0.14813690
20.15881503,0.14813690
20.17929503,0.14813690
20.19977503,0.14813690
20.22025503,0.14813690
20.24073503,0.14813690
20.26121503,0.14813690
20.28169503,0.14813690
20.30217503,0.14813690
20.32265503,0.14813690
20.34313503,0.14813690
20.36361503,0.14813690
20.38409503,0.14813690
20.40457503,0.13037510
20.42505503,0.14813690
20.44553503,0.14813690
20.46601503,0.13037510
20.48649503,0.14813690
20.50697503,0.14813690
20.52745503,0.14813690
20.54793503,0.14813690
20.56841503,0.14813690
20.58889503,0.14813690
20.60937503,0.13037510
20.62985503,0.14813690
20.65033503,0.13037510
20.67081503,0.13037510
20.69129503,0.13037510
20.71177503,0.13037510
20.73225503,0.14813690
20.75273503,0.13037510
20.77321503,0.13037510
20.79369503,0.13037510
20.81417503,0.14813690
20.83465503,0.13037510
20.85513503,0.14813690
20.87561503,0.14813690
20.89609503,0.14813690
20.91657503,0.14813690
20.93705503,0.14813690
20.95753503,0.13037510
20.97801503,0.13037510
20.99849503,0.14813690
21.01897503,0.13037510
21.03945503,0.13037510
21.05993503,0.14813690
21.08041503,0.14813690
21.10089503,0.13037510
21.12137503,0.13037510
21.14185503,0.13037510
21.16233503,0.13037510
21.18281503,0.13037510
21.20329503,0.13037510
21.22377503,0.13037510
21.24425503,0.13037510
21.26473503,0.14813690
21.28521503,0.13037510
21.30569503,0.13037510
21.32617503,0.13037510
21.34665502,0.13037510
21.36713502,0.14813690
21.38761502,0.13037510
21.40809502,0.13037510
21.42857502,0.13037510
21.44905502,0.13037510
21.46953502,0.13037510
21.49001502,0.13037510
21.51049502,0.13037510
21.53097502,0.13037510
21.55145502,0.13037510
21.57193502,0.14813690
21.59241502,0.13037510
21.61289502,0.13037510
21.63337502,0.13037510
21.65385502,0.13037510
21.67433502,0.13037510
21.69481502,0.13037510
21.71529502,0.13037510
21.73577502,0.13037510
21.75625502,0.13037510
21.77673502,0.13037510
21.79721502,0.13037510
21.81769502,0.13037510
21.83817502,0.14813690
21.85865502,0.14813690
21.87913502,0.14813690
21.89961502,0.14813690
21.92009502,0.14813690
21.94057502,0.14813690
21.96105502,0.14813690
21.98153502,0.14813690
22.00201502,0.14813690
22.02249502,0.14813690
22.04297502,0.14813690
22.06345502,0.14813690
22.08393502,0.14813690
22.10441502,0.14813690
22.12489502,0.14813690
22.14537502,0.14813690
22.16585502,0.14813690
22.18633502,0.14813690
22.20681502,0.14813690
22.22729502,0.14813690
22.24777502,0.14813690
22.26825502,0.14813690
22.28873502,0.14813690
22.30921502,0.14813690
22.32969502,0.14813690
22.35017502,0.14813690
22.37065502,0.14813690
22.39113502,0.14813690
22.41161502,0.14813690
22.43209502,0.14813690
22.45257502,0.14813690
22.47305502,0.14813690
22.49353502,0.14813690
22.51401502,0.14813690
22.53449502,0.14813690
22.55497502,0.13037510
22.57545502,0.14813690
22.59593502,0.13037510
22.61641502,0.14813690
22.63689502,0.14813690
22.65737502,0.14813690
22.67785502,0.14813690
22.69833502,0.14813690
22.71881502,0.14813690
22.73929502,0.14813690
22.75977502,0.14813690
22.78025502,0.14813690
22.80073502,0.14813690
22.82121502,0.14813690
22.84169502,0.14813690
22.86217502,0.14813690
22.88265502,0.13037510
22.90313502,0.14813690
22.92361502,0.13037510
22.94409502,0.14813690
22.96457502,0.14813690
22.98505501,0.14813690
23.00553501,0.14813690
23.02601501,0.14813690
23.04649501,0.14813690
23.06697501,0.13037510
23.08745501,0.14813690
23.10793501,0.13037510
23.12841501,0.13037510
23.14889501,0.13037510
23.16937501,0.13037510
23.18985501,0.13037510
23.21033501,0.13037510
23.23081501,0.13037510
23.25129501,0.13037510
23.27177501,0.13037510
23.29225501,0.13037510
23.31273501,0.13037510
23.33321501,0.13037510
23.35369501,0.13037510
23.37417501,0.13037510
23.39465501,0.14813690
23.41513501,0.13037510
23.43561501,0.13037510
23.45609501,0.13037510
23.47657501,0.14813690
23.49705501,0.13037510
23.51753501,0.13037510
23.53801501,0.13037510
23.55849501,0.13037510
23.57897501,0.13037510
23.59945501,0.13037510
23.61993501,0.13037510
23.64041501,0.13037510
23.66089501,0.13037510
23.68137501,0.13037510
23.70185501,0.13037510
23.72233501,0.13037510
23.74281501,0.14813690
23.76329501,0.13037510
23.78377501,0.13037510
23.80425501,0.14813690
23.82473501,0.13037510
23.84521501,0.13037510
23.86569501,0.13037510
23.88617501,0.14813690
23.90665501,0.14813690
23.92713501,0.14813690
23.94761501,0.13037510
23.96809501,0.13037510
23.98857501,0.14813690
24.00905501,0.14813690
24.02953501,0.14813690
24.05001501,0.13037510
24.07049501,0.13037510
24.09097501,0.13037510
24.11145501,0.14813690
24.13193501,0.13037510
24.15241501,0.14813690
24.17289501,0.13037510
24.19337501,0.14813690
24.21385501,0.13037510
24.23433501,0.14813690
24.25481501,0.13037510
24.27529501,0.14813690
24.29577501,0.14813690
24.31625501,0.13037510
24.33673501,0.14813690
24.35721501,0.14813690
24.37769501,0.14813690
24.39817501,0.14813690
24.41865501,0.14813690
24.43913501,0.13037510
24.45961501,0.13037510
24.48009501,0.14813690
24.50057501,0.14813690
24.52105501,0.14813690
24.54153501,0.14813690
24.56201501,0.14813690
24.58249501,0.14813690
24.60297501,0.14813690
24.62345500,0.14813690
24.64393500,0.14813690
24.66441500,0.13037510
24.68489500,0.14813690
24.70537500,0.14813690
24.72585500,0.14813690
24.74633500,0.14813690
24.76681500,0.13037510
24.78729500,0.14813690
24.80777500,0.14813690
24.82825500,0.13037510
24.84873500,0.14813690
24.86921500,0.14813690
24.88969500,0.14813690
24.91017500,0.14813690
24.93065500,0.14813690
24.95113500,0.14813690
24.97161500,0.14813690
24.99209500,0.14813690
25.01257500,0.14813690
25.03305500,0.14813690
25.05353500,0.14813690
25.07401500,0.14813690
25.09449500,0.14813690
25.11497500,0.14813690
25.13545500,0.14813690
25.15593500,0.14813690
25.17641500,0.14813690
25.19689500,0.14813690
25.21737500,0.14813690
25.23785500,0.14813690
25.25833500,0.14813690
25.27881500,0.14813690
25.29929500,0.13037510
25.31977500,0.14813690
25.34025500,0.14813690
25.36073500,0.14813690
25.38121500,0.13037510
25.40169500,0.14813690
25.42217500,0.14813690
25.44265500,0.13037510
25.46313500,0.14813690
25.48361500,0.14813690
25.50409500,0.14813690
25.52457500,0.14813690
25.54505500,0.14813690
25.56553500,0.14813690
25.58601500,0.14813690
25.60649500,0.14813690
25.62697500,0.14813690
25.64745500,0.14813690
25.66793500,0.14813690
25.68841500,0.14813690
25.70889500,0.14813690
25.72937500,0.14813690
25.74985500,0.14813690
25.77033500,0.14813690
25.79081500,0.14813690
25.81129500,0.14813690
25.83177500,0.14813690
25.85225500,0.14813690
25.87273500,0.14813690
25.89321500,0.13037510
25.91369500,0.14813690
25.93417500,0.14813690
25.95465500,0.14813690
25.97513500,0.13037510
25.99561500,0.14813690
26.01609500,0.14813690
26.03657500,0.14813690
26.05705500,0.14813690
26.07753500,0.14813690
26.09801500,0.14813690
26.11849500,0.14813690
26.13897500,0.14813690
26.15945500,0.14813690
26.17993500,0.13037510
26.20041500,0.13037510
26.22089500,0.14813690
26.24137500,0.14813690
26.26185500,0.14813690
26.28233499,0.13037510
26.30281499,0.13037510
26.32329499,0.14813690
26.34377499,0.14813690
26.36425499,0.13037510
26.38473499,0.14813690
26.40521499,0.13037510
26.42569499,0.13037510
26.44617499,0.13037510
26.46665499,0.13037510
26.48713499,0.14813690
26.50761499,0.14813690
26.52809499,0.14813690
26.54857499,0.13037510
26.56905499,0.13037510
26.58953499,0.14813690
26.61001499,0.14813690
26.63049499,0.14813690
26.65097499,0.13037510
26.67145499,0.14813690
26.69193499,0.13037510
26.71241499,0.13037510
26.73289499,0.14813690
26.75337499,0.13037510
26.77385499,0.14813690
26.79433499,0.13037510
26.81481499,0.13037510
26.83529499,0.13037510
26.85577499,0.13037510
26.87625499,0.13037510
26.89673499,0.14813690
26.91721499,0.13037510
26.93769499,0.13037510
26.95817499,0.14813690
26.97865499,0.13037510
26.99913499,0.13037510
27.01961499,0.13037510
27.04009499,0.13037510
27.06057499,0.14813690
27.08105499,0.13037510
27.10153499,0.13037510
27.12201499,0.13037510
27.14249499,0.14813690
27.16297499,0.13037510
27.18345499,0.13037510
27.20393499,0.13037510
27.22441499,0.13037510
27.24489499,0.13037510
27.26537499,0.13037510
27.28585499,0.14813690
27.30633499,0.13037510
27.32681499,0.14813690
27.34729499,0.13037510
27.36777499,0.13037510
27.38825499,0.13037510
27.40873499,0.13037510
27.42921499,0.13037510
27.44969499,0.13037510
27.47017499,0.13037510
27.49065499,0.13037510
27.51113499,0.13037510
27.53161499,0.13037510
27.55209499,0.13037510
27.57257499,0.13037510
27.59305499,0.13037510
27.61353499,0.13037510
27.63401499,0.13037510
27.65449499,0.14813690
27.67497499,0.13037510
27.69545499,0.13037510
27.71593499,0.13037510
27.73641499,0.13037510
27.75689499,0.13037510
27.77737499,0.13037510
27.79785499,0.13037510
27.81833499,0.13037510
27.83881499,0.13037510
27.85929499,0.13037510
27.87977499,0.13037510
27.90025499,0.13037510
27.92073498,0.13037510
27.94121498,0.13037510
27.96169498,0.13037510
27.98217498,0.13037510
28.00265498,0.13037510
28.02313498,0.13037510
28.04361498,0.11261330
28.06409498,0.13037510
28.08457498,0.13037510
28.10505498,0.13037510
28.12553498,0.13037510
28.14601498,0.13037510
28.16649498,0.13037510
28.18697498,0.11261330
28.20745498,0.13037510
28.22793498,0.11261330
28.24841498,0.11261330
28.26889498,0.13037510
28.28937498,0.13037510
28.30985498,0.13037510
28.33033498,0.11261330
28.35081498,0.13037510
28.37129498,0.13037510
28.39177498,0.11261330
28.41225498,0.11261330
28.43273498,0.13037510
28.45321498,0.11261330
28.47369498,0.13037510
28.49417498,0.11261330
28.51465498,0.13037510
28.53513498,0.11261330
28.55561498,0.11261330
28.57609498,0.11261330
28.59657498,0.11261330
28.61705498,0.11261330
28.63753498,0.13037510
28.65801498,0.13037510
28.67849498,0.13037510
28.69897498,0.13037510
28.71945498,0.13037510
28.73993498,0.13037510
28.76041498,0.13037510
28.78089498,0.13037510
28.80137498,0.13037510
28.82185498,0.13037510
28.84233498,0.13037510
28.86281498,0.13037510
28.88329498,0.14813690
28.90377498,0.13037510
28.92425498,0.13037510
28.94473498,0.13037510
28.96521498,0.13037510
28.98569498,0.13037510
29.00617498,0.13037510
29.02665498,0.13037510
29.04713498,0.13037510
29.06761498,0.13037510
29.08809498,0.13037510
29.10857498,0.13037510
29.12905498,0.13037510
29.14953498,0.13037510
29.17001498,0.13037510
29.19049498,0.13037510
29.21097498,0.13037510
29.23145498,0.13037510
29.25193498,0.13037510
29.27241498,0.13037510
29.29289498,0.13037510
29.31337498,0.13037510
29.33385498,0.13037510
29.35433498,0.13037510
29.37481498,0.13037510
29.39529498,0.13037510
29.41577498,0.13037510
29.43625498,0.13037510
29.45673498,0.13037510
29.47721498,0.13037510
29.49769498,0.13037510
29.51817498,0.13037510
29.53865498,0.13037510
29.55913497,0.13037510
29.57961497,0.13037510
29.60009497,0.13037510
29.62057497,0.13037510
29.64105497,0.13037510
29.66153497,0.13037510
29.68201497,0.13037510
29.70249497,0.13037510
29.72297497,0.13037510
29.74345497,0.13037510
29.76393497,0.13037510
29.78441497,0.13037510
29.80489497,0.13037510
29.82537497,0.13037510
29.84585497,0.13037510
29.86633497,0.13037510
29.88681497,0.13037510
29.90729497,0.13037510
29.92777497,0.13037510
29.94825497,0.13037510
29.96873497,0.13037510
29.98921497,0.13037510
30.00969497,0.13037510
30.03017497,0.13037510
30.05065497,0.13037510
30.07113497,0.13037510
30.09161497,0.13037510
30.11209497,0.13037510
30.13257497,0.11261330
30.15305497,0.11261330
30.17353497,0.11261330
30.19401497,0.11261330
30.21449497,0.11261330
30.23497497,0.11261330
30.25545497,0.11261330
30.27593497,0.11261330
30.29641497,0.11261330
30.31689497,0.11261330
30.33737497,0.11261330
30.35785497,0.11261330
30.37833497,0.11261330
30.39881497,0.11261330
30.41929497,0.11261330
30.43977497,0.13037510
30.46025497,0.11261330
30.48073497,0.11261330
30.50121497,0.11261330
30.52169497,0.13037510
30.54217497,0.11261330
30.56265497,0.11261330
30.58313497,0.13037510
30.60361497,0.11261330
30.62409497,0.13037510
30.64457497,0.13037510
30.66505497,0.11261330
30.68553497,0.11261330
30.70601497,0.11261330
30.72649497,0.13037510
30.74697497,0.13037510
30.76745497,0.13037510
30.78793497,0.11261330
30.80841497,0.11261330
30.82889497,0.13037510
30.84937497,0.11261330
30.86985497,0.13037510
30.89033497,0.11261330
30.91081497,0.13037510
30.93129497,0.13037510
30.95177497,0.13037510
30.97225497,0.11261330
30.99273497,0.11261330
31.01321497,0.13037510
31.03369497,0.11261330
31.05417497,0.13037510
31.07465497,0.11261330
31.09513497,0.11261330
31.11561497,0.13037510
31.13609497,0.13037510
31.15657497,0.13037510
31.17705497,0.13037510
31.19753497,0.13037510
31.21801496,0.13037510
31.23849496,0.13037510
31.25897496,0.13037510
31.27945496,0.11261330
31.29993496,0.11261330
31.32041496,0.13037510
31.34089496,0.13037510
31.36137496,0.13037510
31.38185496,0.11261330
31.40233496,0.13037510
31.42281496,0.13037510
31.44329496,0.11261330
31.46377496,0.13037510
31.48425496,0.13037510
31.50473496,0.13037510
31.52521496,0.13037510
31.54569496,0.11261330
31.56617496,0.13037510
31.58665496,0.13037510
31.60713496,0.13037510
31.62761496,0.11261330
31.64809496,0.11261330
31.66857496,0.11261330
31.68905496,0.13037510
31.70953496,0.13037510
31.73001496,0.13037510
31.75049496,0.13037510
31.77097496,0.13037510
31.79145496,0.13037510
31.81193496,0.11261330
31.83241496,0.11261330
31.85289496,0.11261330
31.87337496,0.11261330
31.89385496,0.11261330
31.91433496,0.11261330
31.93481496,0.11261330
31.95529496,0.13037510
31.97577496,0.13037510
31.99625496,0.11261330
32.01673496,0.13037510
32.03721496,0.13037510
32.05769496,0.11261330
32.07817496,0.13037510
32.09865496,0.11261330
32.11913496,0.13037510
32.13961496,0.11261330
32.16009496,0.13037510
32.18057496,0.13037510
32.20105496,0.11261330
32.22153496,0.11261330
32.24201496,0.11261330
32.26249496,0.13037510
32.28297496,0.11261330
32.30345496,0.11261330
32.32393496,0.13037510
32.34441496,0.13037510
32.36489496,0.13037510
32.38537496,0.11261330
32.40585496,0.11261330
32.42633496,0.11261330
32.44681496,0.13037510
32.46729496,0.11261330
32.48777496,0.13037510
32.50825496,0.13037510
32.52873496,0.11261330
32.54921496,0.13037510
32.56969496,0.13037510
32.59017496,0.13037510
32.61065496,0.11261330
32.63113496,0.13037510
32.65161496,0.11261330
32.67209496,0.11261330
32.69257496,0.13037510
32.71305496,0.13037510
32.73353496,0.13037510
32.75401496,0.11261330
32.77449496,0.11261330
32.79497496,0.11261330
32.81545496,0.11261330
32.83593496,0.13037510
32.85641495,0.13037510
32.87689495,0.11261330
32.89737495,0.11261330
32.91785495,0.13037510
32.93833495,0.11261330
32.95881495,0.11261330
32.97929495,0.11261330
32.99977495,0.11261330
33.02025495,0.11261330
33.04073495,0.11261330
33.06121495,0.11261330
33.08169495,0.11261330
33.10217495,0.11261330
33.12265495,0.13037510
33.14313495,0.11261330
33.16361495,0.13037510
33.18409495,0.11261330
33.20457495,0.13037510
33.22505495,0.11261330
33.24553495,0.11261330
33.26601495,0.13037510
33.28649495,0.11261330
33.30697495,0.11261330
33.32745495,0.13037510
33.34793495,0.11261330
33.36841495,0.13037510
33.38889495,0.11261330
33.40937495,0.11261330
33.42985495,0.11261330
33.45033495,0.11261330
33.47081495,1.44529600
33.49129495,1.33872500
33.51177495,1.32090200
33.53225495,1.30314000
33.55273495,1.32090200
33.57321495,1.26761700
33.59369495,1.30314000
33.61417495,1.32090200
33.63465495,1.24985500
33.65513495,1.21433200
33.67561495,1.21433200
33.69609495,1.19657000
33.71657495,1.24985500
33.73705495,1.24985500
33.75753495,1.28537900
33.77801495,1.30314000
33.79849495,1.32090200
33.81897495,1.28537900
33.83945495,1.23209300
33.85993495,1.23209300
33.88041495,1.26761700
33.90089495,1.24985500
33.92137495,1.26761700
33.94185495,1.28537900
33.96233495,1.28537900
33.98281495,1.26761700
34.00329495,1.24985500
34.02377495,1.24985500
34.04425495,1.24985500
34.06473495,1.26761700
34.08521495,1.26761700
34.10569495,1.24985500
34.12617495,1.24985500
34.14665495,1.26761700
34.16713495,1.24985500
34.18761495,1.24985500
34.20809495,1.26761700
34.22857495,1.26761700
34.24905495,1.24985500
34.26953495,1.26761700
34.29001495,1.24985500
34.31049495,1.24985500
34.33097495,1.24985500
34.35145495,1.24985500
34.37193495,1.24985500
34.39241495,1.24985500
34.41289495,1.24985500
34.43337495,1.24985500
34.45385495,1.24985500
34.47433495,1.24985500
34.49481494,1.26761700
34.51529494,1.24985500
34.53577494,1.26761700
34.55625494,1.24985500
34.57673494,1.24985500
34.59721494,1.24985500
34.61769494,1.24985500
34.63817494,1.19657000
34.65865494,1.24985500
34.67913494,1.24985500
34.69961494,1.24985500
34.72009494,1.23209300
34.74057494,1.26761700
34.76105494,1.24985500
34.78153494,1.24985500
34.80201494,1.24985500
34.82249494,1.24985500
34.84297494,1.24985500
34.86345494,1.24985500
34.88393494,1.24985500
34.90441494,1.24985500
34.92489494,1.26761700
34.94537494,1.26761700
34.96585494,1.24985500
34.98633494,1.24985500
35.00681494,1.26761700
35.02729494,1.24985500
35.04777494,1.24985500
35.06825494,1.26761700
35.08873494,1.24985500
35.10921494,1.24985500
35.12969494,1.26761700
35.15017494,1.28537900
35.17065494,1.28537900
35.19113494,1.28537900
35.21161494,1.30314000
35.23209494,1.26761700
35.25257494,1.24985500
35.27305494,1.26761700
35.29353494,1.23209300
35.31401494,1.23209300
35.33449494,1.21433200
35.35497494,1.14322300
35.37545494,1.14322300
35.39593494,1.16098500
35.41641494,1.21433200
35.43689494,1.21433200
35.45737494,1.23209300
35.47785494,1.24985500
35.49833494,1.24985500
35.51881494,1.21433200
35.53929494,1.23209300
35.55977494,1.21433200
35.58025494,1.24985500
35.60073494,1.24985500
35.62121494,1.21433200
35.64169494,1.17874700
35.66217494,1.19657000
35.68265494,1.21433200
35.70313494,1.21433200
35.72361494,1.26761700
35.74409494,1.21433200
35.76457494,1.26761700
35.78505494,1.23209300
35.80553494,1.23209300
35.82601494,1.26761700
35.84649494,1.24985500
35.86697494,1.26761700
35.88745494,1.26761700
35.90793494,1.26761700
35.92841494,1.28537900
35.94889494,1.26761700
35.96937494,1.28537900
35.98985494,1.23209300
36.01033494,1.24985500
36.03081494,1.24985500
36.05129494,1.24985500
36.07177494,1.28537900
36.09225494,1.28537900
36.11273494,1.24985500
36.13321494,1.26761700
36.15369493,1.24985500
36.17417493,1.24985500
36.19465493,1.28537900
36.21513493,1.24985500
36.23561493,1.26761700
36.25609493,1.26761700
36.27657493,1.24985500
36.29705493,1.24985500
36.31753493,1.24985500
36.33801493,1.24985500
36.35849493,1.24985500
36.37897493,1.26761700
36.39945493,1.28537900
36.41993493,1.30314000
36.44041493,1.28537900
36.46089493,1.30314000
36.48137493,1.28537900
36.50185493,1.33872500
36.52233493,1.28537900
36.54281493,1.26761700
36.56329493,1.28537900
36.58377493,1.21433200
36.60425493,1.23209300
36.62473493,1.21433200
36.64521493,1.24985500
36.66569493,1.24985500
36.68617493,1.24985500
36.70665493,1.26761700
36.72713493,1.33872500
36.74761493,1.33872500
36.76809493,1.30314000
