Time (ms),Rumble Motor (V)
36.76966328,1.33872500
36.79014328,1.35648700
36.81062328,1.33872500
36.83110328,1.35648700
36.85158328,1.33872500
36.87206328,1.33872500
36.89254328,1.33872500
36.91302328,1.33872500
36.93350328,1.33872500
36.95398328,1.35648700
36.97446328,1.33872500
36.99494328,1.35648700
37.01542328,1.35648700
37.03590328,1.33872500
37.05638328,1.35648700
37.07686328,1.33872500
37.09734328,1.33872500
37.11782328,1.33872500
37.13830328,1.33872500
37.15878328,1.33872500
37.17926328,1.32090200
37.19974328,1.35648700
37.22022328,1.33872500
37.24070328,1.33872500
37.26118328,1.32090200
37.28166328,1.35648700
37.30214328,1.35648700
37.32262328,1.32090200
37.34310327,1.33872500
37.36358327,1.32090200
37.38406327,1.32090200
37.40454327,1.33872500
37.42502327,1.35648700
37.44550327,1.35648700
37.46598327,1.37424900
37.48646327,1.35648700
37.50694327,1.33872500
37.52742327,1.33872500
37.54790327,1.32090200
37.56838327,1.35648700
37.58886327,1.35648700
37.60934327,1.37424900
37.62982327,1.39201000
37.65030327,1.35648700
37.67078327,1.39201000
37.69126327,1.39201000
37.71174327,1.39201000
37.73222327,1.37424900
37.75270327,1.33872500
37.77318327,1.35648700
37.79366327,1.33872500
37.81414327,1.35648700
37.83462327,1.35648700
37.85510327,1.35648700
37.87558327,1.35648700
37.89606327,1.37424900
37.91654327,1.35648700
37.93702327,1.33872500
37.95750327,1.33872500
37.97798327,1.35648700
37.99846327,1.35648700
38.01894327,1.35648700
38.03942327,1.33872500
38.05990327,1.35648700
38.08038327,1.35648700
38.10086327,1.35648700
38.12134327,1.35648700
38.14182327,1.32090200
38.16230327,1.33872500
38.18278327,1.33872500
38.20326327,1.32090200
38.22374327,1.32090200
38.24422327,1.32090200
38.26470327,1.33872500
38.28518327,1.32090200
38.30566327,1.33872500
38.32614327,1.28537900
38.34662327,1.28537900
38.36710327,1.28537900
38.38758327,1.32090200
38.40806327,1.33872500
38.42854327,1.32090200
38.44902327,1.32090200
38.46950327,1.33872500
38.48998327,1.30314000
38.51046327,1.33872500
38.53094327,1.33872500
38.55142327,1.30314000
38.57190327,1.35648700
38.59238327,1.33872500
38.61286327,1.30314000
38.63334327,1.28537900
38.65382327,1.30314000
38.67430327,1.32090200
38.69478327,1.32090200
38.71526327,1.32090200
38.73574327,1.35648700
38.75622327,1.33872500
38.77670327,1.33872500
38.79718327,1.32090200
38.81766327,1.35648700
38.83814327,1.35648700
38.85862327,1.33872500
38.87910327,1.30314000
38.89958327,1.30314000
38.92006327,1.32090200
38.94054327,1.30314000
38.96102327,1.30314000
38.98150326,1.32090200
39.00198326,1.33872500
39.02246326,1.32090200
39.04294326,1.30314000
39.06342326,1.32090200
39.08390326,1.33872500
39.10438326,1.33872500
39.12486326,1.32090200
39.14534326,1.33872500
39.16582326,1.30314000
39.18630326,1.33872500
39.20678326,1.35648700
39.22726326,1.33872500
39.24774326,1.35648700
39.26822326,1.35648700
39.28870326,1.33872500
39.30918326,1.32090200
39.32966326,1.33872500
39.35014326,1.32090200
39.37062326,1.33872500
39.39110326,1.32090200
39.41158326,1.32090200
39.43206326,1.32090200
39.45254326,1.32090200
39.47302326,1.33872500
39.49350326,1.33872500
39.51398326,1.32090200
39.53446326,1.32090200
39.55494326,1.30314000
39.57542326,1.32090200
39.59590326,1.30314000
39.61638326,1.28537900
39.63686326,1.30314000
39.65734326,1.33872500
39.67782326,1.32090200
39.69830326,1.32090200
39.71878326,1.33872500
39.73926326,1.33872500
39.75974326,1.33872500
39.78022326,1.33872500
39.80070326,1.33872500
39.82118326,1.33872500
39.84166326,1.30314000
39.86214326,1.33872500
39.88262326,1.35648700
39.90310326,1.32090200
39.92358326,1.33872500
39.94406326,1.32090200
39.96454326,1.35648700
39.98502326,1.33872500
40.00550326,1.33872500
40.02598326,1.33872500
40.04646326,1.33872500
40.06694326,1.33872500
40.08742326,1.35648700
40.10790326,1.35648700
40.12838326,1.33872500
40.14886326,1.33872500
40.16934326,1.30314000
40.18982326,1.32090200
40.21030326,1.30314000
40.23078326,1.32090200
40.25126326,1.35648700
40.27174326,1.33872500
40.29222326,1.32090200
40.31270326,1.33872500
40.33318326,1.32090200
40.35366326,1.32090200
40.37414326,1.32090200
40.39462326,1.33872500
40.41510326,1.33872500
40.43558326,1.33872500
40.45606326,1.32090200
40.47654326,1.33872500
40.49702326,1.32090200
40.51750326,1.33872500
40.53798326,1.35648700
40.55846326,1.33872500
40.57894326,1.33872500
40.59942326,1.35648700
40.61990325,1.33872500
40.64038325,1.28537900
40.66086325,1.28537900
40.68134325,1.26761700
40.70182325,1.26761700
40.72230325,1.26761700
40.74278325,1.26761700
40.76326325,1.26761700
40.78374325,1.26761700
40.80422325,1.28537900
40.82470325,1.32090200
40.84518325,1.32090200
40.86566325,1.32090200
40.88614325,1.33872500
40.90662325,1.30314000
40.92710325,1.28537900
40.94758325,1.28537900
40.96806325,1.35648700
40.98854325,1.33872500
41.00902325,1.33872500
41.02950325,1.32090200
41.04998325,1.30314000
41.07046325,1.30314000
41.09094325,1.32090200
41.11142325,1.35648700
41.13190325,1.33872500
41.15238325,1.35648700
41.17286325,1.33872500
41.19334325,1.33872500
41.21382325,1.24985500
41.23430325,1.26761700
41.25478325,1.32090200
41.27526325,1.30314000
41.29574325,1.28537900
41.31622325,1.33872500
41.33670325,1.33872500
41.35718325,1.33872500
41.37766325,1.33872500
41.39814325,1.35648700
41.41862325,1.33872500
41.43910325,1.32090200
41.45958325,1.33872500
41.48006325,1.35648700
41.50054325,1.35648700
41.52102325,1.37424900
41.54150325,1.35648700
41.56198325,1.37424900
41.58246325,1.35648700
41.60294325,1.33872500
41.62342325,1.32090200
41.64390325,1.32090200
41.66438325,1.33872500
41.68486325,1.32090200
41.70534325,1.33872500
41.72582325,1.32090200
41.74630325,1.32090200
41.76678325,1.33872500
41.78726325,1.32090200
41.80774325,1.32090200
41.82822325,1.32090200
41.84870325,1.32090200
41.86918325,1.32090200
41.88966325,1.30314000
41.91014325,1.30314000
41.93062325,1.30314000
41.95110325,1.30314000
41.97158325,1.30314000
41.99206325,1.30314000
42.01254325,1.30314000
42.03302325,1.30314000
42.05350325,1.32090200
42.07398325,1.28537900
42.09446325,1.33872500
42.11494325,1.33872500
42.13542325,1.35648700
42.15590325,1.35648700
42.17638325,1.35648700
42.19686325,1.33872500
42.21734325,1.33872500
42.23782325,1.35648700
42.25830325,1.32090200
42.27878324,1.33872500
42.29926324,1.35648700
42.31974324,1.32090200
42.34022324,1.30314000
42.36070324,1.32090200
42.38118324,1.32090200
42.40166324,1.32090200
42.42214324,1.33872500
42.44262324,1.33872500
42.46310324,1.33872500
42.48358324,1.35648700
42.50406324,1.35648700
42.52454324,1.33872500
42.54502324,1.35648700
42.56550324,1.33872500
42.58598324,1.33872500
42.60646324,1.35648700
42.62694324,1.33872500
42.64742324,1.32090200
42.66790324,1.32090200
42.68838324,1.32090200
42.70886324,1.33872500
42.72934324,1.32090200
42.74982324,1.32090200
42.77030324,1.32090200
42.79078324,1.32090200
42.81126324,1.30314000
42.83174324,1.32090200
42.85222324,1.33872500
42.87270324,1.33872500
42.89318324,1.33872500
42.91366324,1.32090200
42.93414324,1.35648700
42.95462324,1.32090200
42.97510324,1.30314000
42.99558324,1.33872500
43.01606324,1.33872500
43.03654324,1.32090200
43.05702324,1.32090200
43.07750324,1.33872500
43.09798324,1.30314000
43.11846324,1.32090200
43.13894324,1.30314000
43.15942324,1.33872500
43.17990324,1.33872500
43.20038324,1.32090200
43.22086324,1.26761700
43.24134324,1.33872500
43.26182324,1.33872500
43.28230324,1.35648700
43.30278324,1.32090200
43.32326324,1.32090200
43.34374324,1.33872500
43.36422324,1.35648700
43.38470324,1.30314000
43.40518324,1.33872500
43.42566324,1.32090200
43.44614324,1.30314000
43.46662324,1.32090200
43.48710324,1.33872500
43.50758324,1.35648700
43.52806324,1.33872500
43.54854324,1.35648700
43.56902324,1.35648700
43.58950324,1.33872500
43.60998324,1.35648700
43.63046324,1.33872500
43.65094324,1.35648700
43.67142324,1.35648700
43.69190324,1.35648700
43.71238324,1.33872500
43.73286324,1.35648700
43.75334324,1.33872500
43.77382324,1.30314000
43.79430324,1.30314000
43.81478324,1.33872500
43.83526324,1.33872500
43.85574324,1.33872500
43.87622324,1.33872500
43.89670324,1.35648700
43.91718323,1.35648700
43.93766323,1.35648700
43.95814323,1.32090200
43.97862323,1.35648700
43.99910323,1.35648700
44.01958323,1.33872500
44.04006323,1.32090200
44.06054323,1.33872500
44.08102323,1.32090200
44.10150323,1.33872500
44.12198323,1.35648700
44.14246323,1.35648700
44.16294323,1.35648700
44.18342323,1.33872500
44.20390323,1.33872500
44.22438323,1.33872500
44.24486323,1.32090200
44.26534323,1.30314000
44.28582323,1.32090200
44.30630323,1.37424900
44.32678323,1.33872500
44.34726323,1.35648700
44.36774323,1.33872500
44.38822323,1.33872500
44.40870323,1.33872500
44.42918323,1.35648700
44.44966323,1.33872500
44.47014323,1.32090200
44.49062323,1.32090200
44.51110323,1.35648700
44.53158323,1.35648700
44.55206323,1.35648700
44.57254323,1.33872500
44.59302323,1.33872500
44.61350323,1.33872500
44.63398323,1.33872500
44.65446323,1.37424900
44.67494323,1.35648700
44.69542323,1.35648700
44.71590323,1.35648700
44.73638323,1.33872500
44.75686323,1.33872500
44.77734323,1.32090200
44.79782323,1.32090200
44.81830323,1.32090200
44.83878323,1.32090200
44.85926323,1.30314000
44.87974323,1.30314000
44.90022323,1.30314000
44.92070323,1.30314000
44.94118323,1.28537900
44.96166323,1.28537900
44.98214323,1.28537900
45.00262323,1.26761700
45.02310323,1.30314000
45.04358323,1.33872500
45.06406323,1.33872500
45.08454323,1.32090200
45.10502323,1.33872500
45.12550323,1.32090200
45.14598323,1.35648700
45.16646323,1.35648700
45.18694323,1.35648700
45.20742323,1.32090200
45.22790323,1.32090200
45.24838323,1.30314000
45.26886323,1.28537900
45.28934323,1.30314000
45.30982323,1.33872500
45.33030323,1.35648700
45.35078323,1.33872500
45.37126323,1.33872500
45.39174323,1.37424900
45.41222323,1.35648700
45.43270323,1.35648700
45.45318323,1.35648700
45.47366323,1.30314000
45.49414323,1.33872500
45.51462323,1.33872500
45.53510323,1.32090200
45.55558322,1.32090200
45.57606322,1.35648700
45.59654322,1.35648700
45.61702322,1.33872500
45.63750322,1.33872500
45.65798322,1.33872500
45.67846322,1.33872500
45.69894322,1.33872500
45.71942322,1.37424900
45.73990322,1.37424900
45.76038322,1.37424900
45.78086322,1.39201000
45.80134322,1.39201000
45.82182322,1.35648700
45.84230322,1.37424900
45.86278322,1.39201000
45.88326322,1.37424900
45.90374322,1.35648700
45.92422322,1.35648700
45.94470322,1.33872500
45.96518322,1.33872500
45.98566322,1.33872500
46.00614322,1.35648700
46.02662322,1.37424900
46.04710322,1.35648700
46.06758322,1.39201000
46.08806322,1.35648700
46.10854322,1.33872500
46.12902322,1.35648700
46.14950322,1.33872500
46.16998322,1.35648700
46.19046322,1.35648700
46.21094322,1.33872500
46.23142322,1.33872500
46.25190322,1.35648700
46.27238322,1.35648700
46.29286322,1.33872500
46.31334322,1.33872500
46.33382322,1.35648700
46.35430322,1.35648700
46.37478322,1.33872500
46.39526322,1.33872500
46.41574322,1.33872500
46.43622322,1.33872500
46.45670322,1.33872500
46.47718322,1.35648700
46.49766322,1.33872500
46.51814322,1.33872500
46.53862322,1.32090200
46.55910322,1.32090200
46.57958322,1.35648700
46.60006322,1.33872500
46.62054322,1.33872500
46.64102322,1.35648700
46.66150322,1.37424900
46.68198322,1.35648700
46.70246322,1.33872500
46.72294322,1.32090200
46.74342322,1.28537900
46.76390322,1.30314000
46.78438322,1.33872500
46.80486322,1.33872500
46.82534322,1.32090200
46.84582322,1.32090200
46.86630322,1.33872500
46.88678322,1.37424900
46.90726322,1.37424900
46.92774322,1.35648700
46.94822322,1.35648700
46.96870322,1.33872500
46.98918322,1.33872500
47.00966322,1.35648700
47.03014322,1.35648700
47.05062322,1.37424900
47.07110322,1.35648700
47.09158322,1.35648700
47.11206322,1.35648700
47.13254322,1.35648700
47.15302322,1.37424900
47.17350322,1.37424900
47.19398322,1.35648700
47.21446321,1.37424900
47.23494321,1.37424900
47.25542321,1.35648700
47.27590321,1.32090200
47.29638321,1.33872500
47.31686321,1.35648700
47.33734321,1.35648700
47.35782321,1.35648700
47.37830321,1.35648700
47.39878321,1.37424900
47.41926321,1.35648700
47.43974321,1.32090200
47.46022321,1.33872500
47.48070321,1.33872500
47.50118321,1.35648700
47.52166321,1.33872500
47.54214321,1.35648700
47.56262321,1.35648700
47.58310321,1.35648700
47.60358321,1.35648700
47.62406321,1.37424900
47.64454321,1.35648700
47.66502321,1.39201000
47.68550321,1.33872500
47.70598321,1.35648700
47.72646321,1.35648700
47.74694321,1.33872500
47.76742321,1.35648700
47.78790321,1.35648700
47.80838321,1.37424900
47.82886321,1.35648700
47.84934321,1.37424900
47.86982321,1.37424900
47.89030321,1.35648700
47.91078321,1.35648700
47.93126321,1.35648700
47.95174321,1.39201000
47.97222321,1.35648700
47.99270321,1.35648700
48.01318321,1.37424900
48.03366321,1.35648700
48.05414321,1.35648700
48.07462321,1.35648700
48.09510321,1.33872500
48.11558321,1.35648700
48.13606321,1.35648700
48.15654321,1.33872500
48.17702321,1.33872500
48.19750321,1.33872500
48.21798321,1.37424900
48.23846321,1.35648700
48.25894321,1.35648700
48.27942321,1.35648700
48.29990321,1.37424900
48.32038321,1.35648700
48.34086321,1.35648700
48.36134321,1.33872500
48.38182321,1.32090200
48.40230321,1.33872500
48.42278321,1.37424900
48.44326321,1.35648700
48.46374321,1.35648700
48.48422321,1.33872500
48.50470321,1.35648700
48.52518321,1.35648700
48.54566321,1.35648700
48.56614321,1.33872500
48.58662321,1.33872500
48.60710321,1.35648700
48.62758321,1.35648700
48.64806321,1.39201000
48.66854321,1.40977200
48.68902321,1.39201000
48.70950321,1.39201000
48.72998321,1.37424900
48.75046321,1.39201000
48.77094321,1.37424900
48.79142321,1.37424900
48.81190321,1.35648700
48.83238321,1.33872500
48.85286320,1.33872500
48.87334320,1.35648700
48.89382320,1.35648700
48.91430320,1.33872500
48.93478320,1.32090200
48.95526320,1.35648700
48.97574320,1.35648700
48.99622320,1.35648700
49.01670320,1.35648700
49.03718320,1.35648700
49.05766320,1.35648700
49.07814320,1.35648700
49.09862320,1.33872500
49.11910320,1.35648700
49.13958320,1.35648700
49.16006320,1.35648700
49.18054320,1.37424900
49.20102320,1.39201000
49.22150320,1.40977200
49.24198320,1.37424900
49.26246320,1.37424900
49.28294320,1.35648700
49.30342320,1.39201000
49.32390320,1.35648700
49.34438320,1.37424900
49.36486320,1.35648700
49.38534320,1.35648700
49.40582320,1.33872500
49.42630320,1.32090200
49.44678320,1.35648700
49.46726320,1.37424900
49.48774320,1.33872500
49.50822320,1.33872500
49.52870320,1.37424900
49.54918320,1.33872500
49.56966320,1.33872500
49.59014320,1.35648700
49.61062320,1.33872500
49.63110320,1.33872500
49.65158320,1.33872500
49.67206320,1.30314000
49.69254320,1.32090200
49.71302320,1.32090200
49.73350320,1.30314000
49.75398320,1.33872500
49.77446320,1.33872500
49.79494320,1.35648700
49.81542320,1.35648700
49.83590320,1.35648700
49.85638320,1.37424900
49.87686320,1.37424900
49.89734320,1.39201000
49.91782320,1.37424900
49.93830320,1.37424900
49.95878320,1.35648700
49.97926320,1.35648700
49.99974320,1.37424900
50.02022320,1.37424900
50.04070320,1.35648700
50.06118320,1.37424900
50.08166320,1.35648700
50.10214320,1.32090200
50.12262320,1.32090200
50.14310320,1.35648700
50.16358320,1.37424900
50.18406320,1.37424900
50.20454320,1.35648700
50.22502320,1.35648700
50.24550320,1.39201000
50.26598320,1.37424900
50.28646320,1.37424900
50.30694320,1.39201000
50.32742320,1.35648700
50.34790320,1.35648700
50.36838320,1.35648700
50.38886320,1.35648700
50.40934320,1.35648700
50.42982320,1.33872500
50.45030320,1.39201000
50.47078320,1.39201000
50.49126319,1.39201000
50.51174319,1.35648700
50.53222319,1.33872500
50.55270319,1.39201000
50.57318319,1.37424900
50.59366319,1.37424900
50.61414319,1.37424900
50.63462319,1.39201000
50.65510319,1.35648700
50.67558319,1.37424900
50.69606319,1.35648700
50.71654319,1.35648700
50.73702319,1.37424900
50.75750319,1.35648700
50.77798319,1.33872500
50.79846319,1.35648700
50.81894319,1.32090200
50.83942319,1.30314000
50.85990319,1.35648700
50.88038319,1.35648700
50.90086319,1.35648700
50.92134319,1.33872500
50.94182319,1.35648700
50.96230319,1.35648700
50.98278319,1.37424900
51.00326319,1.35648700
51.02374319,1.35648700
51.04422319,1.35648700
51.06470319,1.35648700
51.08518319,1.35648700
51.10566319,1.35648700
51.12614319,1.35648700
51.14662319,1.37424900
51.16710319,1.35648700
51.18758319,1.35648700
51.20806319,1.37424900
51.22854319,1.35648700
51.24902319,1.35648700
51.26950319,1.35648700
51.28998319,1.37424900
51.31046319,1.37424900
51.33094319,1.33872500
51.35142319,1.33872500
51.37190319,1.35648700
51.39238319,1.35648700
51.41286319,1.35648700
51.43334319,1.35648700
51.45382319,1.35648700
51.47430319,1.32090200
51.49478319,1.33872500
51.51526319,1.33872500
51.53574319,1.33872500
51.55622319,1.33872500
51.57670319,1.37424900
51.59718319,1.35648700
51.61766319,1.35648700
51.63814319,1.35648700
51.65862319,1.30314000
51.67910319,1.30314000
51.69958319,1.33872500
51.72006319,0.07708976
51.74054319,0.21924500
51.76102319,0.21924500
51.78150319,0.21924500
51.80198319,0.27253030
51.82246319,0.29029210
51.84294319,0.29029210
51.86342319,0.29029210
51.88390319,0.29029210
51.90438319,0.29029210
51.92486319,0.29029210
51.94534319,0.29029210
51.96582319,0.30805390
51.98630319,0.30805390
52.00678319,0.30805390
52.02726319,0.30805390
52.04774319,0.30805390
52.06822319,0.30805390
52.08870319,0.30805390
52.10918319,0.30805390
52.12966319,0.30805390
52.15014318,0.30805390
52.17062318,0.30805390
52.19110318,0.30805390
52.21158318,0.30805390
52.23206318,0.30805390
52.25254318,0.30805390
52.27302318,0.29029210
52.29350318,0.30805390
52.31398318,0.30805390
52.33446318,0.32581560
52.35494318,0.30805390
52.37542318,0.30805390
52.39590318,0.30805390
52.41638318,0.30805390
52.43686318,0.30805390
52.45734318,0.27253030
52.47782318,0.27253030
52.49830318,0.27253030
52.51878318,0.27253030
52.53926318,0.29029210
52.55974318,0.29029210
52.58022318,0.27253030
52.60070318,0.27253030
52.62118318,0.27253030
52.64166318,0.29029210
52.66214318,0.29029210
52.68262318,0.29029210
52.70310318,0.29029210
52.72358318,0.29029210
52.74406318,0.29029210
52.76454318,0.29029210
52.78502318,0.29029210
52.80550318,0.29029210
52.82598318,0.27253030
52.84646318,0.27253030
52.86694318,0.29029210
52.88742318,0.29029210
52.90790318,0.29029210
52.92838318,0.29029210
52.94886318,0.29029210
52.96934318,0.29029210
52.98982318,0.29029210
53.01030318,0.29029210
53.03078318,0.29029210
53.05126318,0.29029210
53.07174318,0.27253030
53.09222318,0.29029210
53.11270318,0.29029210
53.13318318,0.29029210
53.15366318,0.29029210
53.17414318,0.29029210
53.19462318,0.29029210
53.21510318,0.29029210
53.23558318,0.29029210
53.25606318,0.29029210
53.27654318,0.29029210
53.29702318,0.29029210
53.31750318,0.29029210
53.33798318,0.29029210
53.35846318,0.29029210
53.37894318,0.30805390
53.39942318,0.29029210
53.41990318,0.29029210
53.44038318,0.29029210
53.46086318,0.29029210
53.48134318,0.29029210
53.50182318,0.29029210
53.52230318,0.29029210
53.54278318,0.29029210
53.56326318,0.30805390
53.58374318,0.29029210
53.60422318,0.29029210
53.62470318,0.29029210
53.64518318,0.29029210
53.66566318,0.27253030
53.68614318,0.29029210
53.70662318,0.29029210
53.72710318,0.29029210
53.74758318,0.29029210
53.76806318,0.29029210
53.78854317,0.29029210
53.80902317,0.29029210
53.82950317,0.29029210
53.84998317,0.29029210
53.87046317,0.29029210
53.89094317,0.29029210
53.91142317,0.29029210
53.93190317,0.29029210
53.95238317,0.29029210
53.97286317,0.29029210
53.99334317,0.29029210
54.01382317,0.27253030
54.03430317,0.29029210
54.05478317,0.29029210
54.07526317,0.29029210
54.09574317,0.29029210
54.11622317,0.29029210
54.13670317,0.29029210
54.15718317,0.29029210
54.17766317,0.29029210
54.19814317,0.29029210
54.21862317,0.29029210
54.23910317,0.27253030
54.25958317,0.29029210
54.28006317,0.27253030
54.30054317,0.27253030
54.32102317,0.27253030
54.34150317,0.27253030
54.36198317,0.27253030
54.38246317,0.27253030
54.40294317,0.27253030
54.42342317,0.27253030
54.44390317,0.27253030
54.46438317,0.27253030
54.48486317,0.25476850
54.50534317,0.27253030
54.52582317,0.27253030
54.54630317,0.27253030
54.56678317,0.27253030
54.58726317,0.25476850
54.60774317,0.25476850
54.62822317,0.27253030
54.64870317,0.25476850
54.66918317,0.27253030
54.68966317,0.25476850
54.71014317,0.27253030
54.73062317,0.27253030
54.75110317,0.25476850
54.77158317,0.25476850
54.79206317,0.25476850
54.81254317,0.25476850
54.83302317,0.25476850
54.85350317,0.25476850
54.87398317,0.25476850
54.89446317,0.25476850
54.91494317,0.25476850
54.93542317,0.25476850
54.95590317,0.23700680
54.97638317,0.25476850
54.99686317,0.23700680
55.01734317,0.23700680
55.03782317,0.23700680
55.05830317,0.23700680
55.07878317,0.25476850
55.09926317,0.25476850
55.11974317,0.23700680
55.14022317,0.25476850
55.16070317,0.23700680
55.18118317,0.25476850
55.20166317,0.27253030
55.22214317,0.29029210
55.24262317,0.27253030
55.26310317,0.27253030
55.28358317,0.27253030
55.30406317,0.27253030
55.32454317,0.27253030
55.34502317,0.27253030
55.36550317,0.27253030
55.38598317,0.27253030
55.40646317,0.25476850
55.42694317,0.27253030
55.44742316,0.29029210
55.46790316,0.27253030
55.48838316,0.27253030
55.50886316,0.27253030
55.52934316,0.27253030
55.54982316,0.27253030
55.57030316,0.27253030
55.59078316,0.27253030
55.61126316,0.27253030
55.63174316,0.27253030
55.65222316,0.27253030
55.67270316,0.27253030
55.69318316,0.27253030
55.71366316,0.27253030
55.73414316,0.25476850
55.75462316,0.27253030
55.77510316,0.25476850
55.79558316,0.25476850
55.81606316,0.23700680
55.83654316,0.25476850
55.85702316,0.25476850
55.87750316,0.25476850
55.89798316,0.25476850
55.91846316,0.25476850
55.93894316,0.25476850
55.95942316,0.25476850
55.97990316,0.25476850
56.00038316,0.25476850
56.02086316,0.25476850
56.04134316,0.25476850
56.06182316,0.25476850
56.08230316,0.25476850
56.10278316,0.25476850
56.12326316,0.27253030
56.14374316,0.25476850
56.16422316,0.25476850
56.18470316,0.25476850
56.20518316,0.27253030
56.22566316,0.25476850
56.24614316,0.27253030
56.26662316,0.25476850
56.28710316,0.25476850
56.30758316,0.25476850
56.32806316,0.25476850
56.34854316,0.25476850
56.36902316,0.25476850
56.38950316,0.27253030
56.40998316,0.27253030
56.43046316,0.27253030
56.45094316,0.27253030
56.47142316,0.27253030
56.49190316,0.27253030
56.51238316,0.27253030
56.53286316,0.27253030
56.55334316,0.25476850
56.57382316,0.25476850
56.59430316,0.25476850
56.61478316,0.27253030
56.63526316,0.27253030
56.65574316,0.27253030
56.67622316,0.27253030
56.69670316,0.27253030
56.71718316,0.25476850
56.73766316,0.27253030
56.75814316,0.25476850
56.77862316,0.27253030
56.79910316,0.27253030
56.81958316,0.27253030
56.84006316,0.27253030
56.86054316,0.25476850
56.88102316,0.25476850
56.90150316,0.27253030
56.92198316,0.27253030
56.94246316,0.27253030
56.96294316,0.27253030
56.98342316,0.27253030
57.00390316,0.25476850
57.02438316,0.25476850
57.04486316,0.27253030
57.06534316,0.25476850
57.08582315,0.27253030
57.10630315,0.27253030
57.12678315,0.27253030
57.14726315,0.27253030
57.16774315,0.25476850
57.18822315,0.25476850
57.20870315,0.27253030
57.22918315,0.25476850
57.24966315,0.27253030
57.27014315,0.27253030
57.29062315,0.25476850
57.31110315,0.25476850
57.33158315,0.27253030
57.35206315,0.25476850
57.37254315,0.25476850
57.39302315,0.25476850
57.41350315,0.27253030
57.43398315,0.25476850
57.45446315,0.25476850
57.47494315,0.25476850
57.49542315,0.25476850
57.51590315,0.25476850
57.53638315,0.25476850
57.55686315,0.27253030
57.57734315,0.25476850
57.59782315,0.25476850
57.61830315,0.27253030
57.63878315,0.25476850
57.65926315,0.25476850
57.67974315,0.25476850
57.70022315,0.25476850
57.72070315,0.25476850
57.74118315,0.25476850
57.76166315,0.25476850
57.78214315,0.27253030
57.80262315,0.25476850
57.82310315,0.25476850
57.84358315,0.25476850
57.86406315,0.25476850
57.88454315,0.25476850
57.90502315,0.23700680
57.92550315,0.25476850
57.94598315,0.25476850
57.96646315,0.25476850
57.98694315,0.25476850
58.00742315,0.25476850
58.02790315,0.25476850
58.04838315,0.25476850
58.06886315,0.25476850
58.08934315,0.25476850
58.10982315,0.25476850
58.13030315,0.25476850
58.15078315,0.23700680
58.17126315,0.25476850
58.19174315,0.23700680
58.21222315,0.23700680
58.23270315,0.23700680
58.25318315,0.23700680
58.27366315,0.23700680
58.29414315,0.25476850
58.31462315,0.25476850
58.33510315,0.23700680
58.35558315,0.21924500
58.37606315,0.23700680
58.39654315,0.23700680
58.41702315,0.23700680
58.43750315,0.23700680
58.45798315,0.23700680
58.47846315,0.25476850
58.49894315,0.21924500
58.51942315,0.21924500
58.53990315,0.21924500
58.56038315,0.21924500
58.58086315,0.21924500
58.60134315,0.21924500
58.62182315,0.21924500
58.64230315,0.21924500
58.66278315,0.21924500
58.68326315,0.21924500
58.70374315,0.21924500
58.72422314,0.21924500
58.74470314,0.23700680
58.76518314,0.21924500
58.78566314,0.21924500
58.80614314,0.21924500
58.82662314,0.23700680
58.84710314,0.25476850
58.86758314,0.25476850
58.88806314,0.25476850
58.90854314,0.25476850
58.92902314,0.25476850
58.94950314,0.25476850
58.96998314,0.25476850
58.99046314,0.25476850
59.01094314,0.25476850
59.03142314,0.25476850
59.05190314,0.25476850
59.07238314,0.25476850
59.09286314,0.25476850
59.11334314,0.25476850
59.13382314,0.25476850
59.15430314,0.25476850
59.17478314,0.25476850
59.19526314,0.25476850
59.21574314,0.25476850
59.23622314,0.25476850
59.25670314,0.25476850
59.27718314,0.25476850
59.29766314,0.25476850
59.31814314,0.25476850
59.33862314,0.25476850
59.35910314,0.25476850
59.37958314,0.25476850
59.40006314,0.25476850
59.42054314,0.25476850
59.44102314,0.21924500
59.46150314,0.21924500
59.48198314,0.23700680
59.50246314,0.21924500
59.52294314,0.23700680
59.54342314,0.23700680
59.56390314,0.21924500
59.58438314,0.23700680
59.60486314,0.23700680
59.62534314,0.23700680
59.64582314,0.23700680
59.66630314,0.21924500
59.68678314,0.23700680
59.70726314,0.23700680
59.72774314,0.23700680
59.74822314,0.21924500
59.76870314,0.23700680
59.78918314,0.23700680
59.80966314,0.23700680
59.83014314,0.23700680
59.85062314,0.23700680
59.87110314,0.23700680
59.89158314,0.23700680
59.91206314,0.23700680
59.93254314,0.25476850
59.95302314,0.25476850
59.97350314,0.25476850
59.99398314,0.25476850
60.01446314,0.23700680
60.03494314,0.23700680
60.05542314,0.23700680
60.07590314,0.23700680
60.09638314,0.25476850
60.11686314,0.23700680
60.13734314,0.23700680
60.15782314,0.25476850
60.17830314,0.23700680
60.19878314,0.25476850
60.21926314,0.25476850
60.23974314,0.25476850
60.26022314,0.25476850
60.28070314,0.25476850
60.30118314,0.25476850
60.32166314,0.25476850
60.34214314,0.25476850
60.36262314,0.25476850
60.38310313,0.25476850
60.40358313,0.25476850
60.42406313,0.25476850
60.44454313,0.25476850
60.46502313,0.25476850
60.48550313,0.25476850
60.50598313,0.25476850
60.52646313,0.25476850
60.54694313,0.25476850
60.56742313,0.25476850
60.58790313,0.25476850
60.60838313,0.25476850
